"Plot Title:  21145258"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 21145258, SEN S/N: 21145258)","Temp, °C (LGR S/N: 21145258, SEN S/N: 21145258)"
1,07/25/21 10:00:00 AM,87.384,23.773
2,07/25/21 10:30:00 AM,87.371,24.448
3,07/25/21 11:00:00 AM,87.362,25.319
4,07/25/21 11:30:00 AM,87.364,26.195
5,07/25/21 12:00:00 PM,87.361,26.879
6,07/25/21 12:30:00 PM,87.359,28.060
7,07/25/21 01:00:00 PM,87.352,29.053
8,07/25/21 01:30:00 PM,87.303,29.752
9,07/25/21 02:00:00 PM,87.296,30.356
10,07/25/21 02:30:00 PM,87.255,30.963
11,07/25/21 03:00:00 PM,87.205,31.676
12,07/25/21 03:30:00 PM,87.182,32.086
13,07/25/21 04:00:00 PM,87.127,32.600
14,07/25/21 04:30:00 PM,87.036,33.014
15,07/25/21 05:00:00 PM,86.866,32.497
16,07/25/21 05:30:00 PM,86.829,32.807
17,07/25/21 06:00:00 PM,86.795,33.743
18,07/25/21 06:30:00 PM,86.776,34.903
19,07/25/21 07:00:00 PM,86.885,35.756
20,07/25/21 07:30:00 PM,86.948,35.542
21,07/25/21 08:00:00 PM,93.895,31.880
22,07/25/21 08:30:00 PM,93.995,28.655
23,07/25/21 09:00:00 PM,93.964,28.357
24,07/25/21 09:30:00 PM,93.942,28.357
25,07/25/21 10:00:00 PM,93.908,28.357
26,07/25/21 10:30:00 PM,93.908,28.357
27,07/25/21 11:00:00 PM,93.908,28.357
28,07/25/21 11:30:00 PM,93.886,28.357
29,07/26/21 12:00:00 AM,93.852,28.357
30,07/26/21 12:30:00 AM,93.830,28.357
31,07/26/21 01:00:00 AM,93.807,28.357
32,07/26/21 01:30:00 AM,93.796,28.357
33,07/26/21 02:00:00 AM,93.785,28.357
34,07/26/21 02:30:00 AM,93.751,28.357
35,07/26/21 03:00:00 AM,93.754,28.456
36,07/26/21 03:30:00 AM,93.720,28.456
37,07/26/21 04:00:00 AM,93.698,28.456
38,07/26/21 04:30:00 AM,93.698,28.456
39,07/26/21 05:00:00 AM,93.676,28.456
40,07/26/21 05:30:00 AM,93.676,28.456
41,07/26/21 06:00:00 AM,93.631,28.456
42,07/26/21 06:30:00 AM,93.664,28.456
43,07/26/21 07:00:00 AM,93.664,28.456
44,07/26/21 07:30:00 AM,93.662,28.357
45,07/26/21 08:00:00 AM,93.650,28.357
46,07/26/21 08:30:00 AM,93.647,28.258
47,07/26/21 09:00:00 AM,93.678,28.159
48,07/26/21 09:30:00 AM,93.723,28.159
49,07/26/21 10:00:00 AM,93.765,28.060
50,07/26/21 10:30:00 AM,93.799,28.060
51,07/26/21 11:00:00 AM,93.821,28.060
52,07/26/21 11:30:00 AM,93.877,28.060
53,07/26/21 12:00:00 PM,93.911,28.060
54,07/26/21 12:30:00 PM,94.000,28.060
55,07/26/21 01:00:00 PM,94.037,28.159
56,07/26/21 01:30:00 PM,94.082,28.159
57,07/26/21 02:00:00 PM,94.126,28.159
58,07/26/21 02:30:00 PM,94.171,28.159
59,07/26/21 03:00:00 PM,94.202,28.060
60,07/26/21 03:30:00 PM,94.213,28.060
61,07/26/21 04:00:00 PM,94.179,28.060
62,07/26/21 04:30:00 PM,94.179,28.060
63,07/26/21 05:00:00 PM,94.157,28.060
64,07/26/21 05:30:00 PM,94.143,27.961
65,07/26/21 06:00:00 PM,94.121,27.961
66,07/26/21 06:30:00 PM,94.098,27.961
67,07/26/21 07:00:00 PM,94.076,27.961
68,07/26/21 07:30:00 PM,94.053,27.961
69,07/26/21 08:00:00 PM,94.031,27.961
70,07/26/21 08:30:00 PM,94.076,27.961
71,07/26/21 09:00:00 PM,94.053,27.961
72,07/26/21 09:30:00 PM,94.042,27.961
73,07/26/21 10:00:00 PM,93.997,27.961
74,07/26/21 10:30:00 PM,93.989,28.060
75,07/26/21 11:00:00 PM,93.967,28.060
76,07/26/21 11:30:00 PM,93.955,28.060
77,07/27/21 12:00:00 AM,93.922,28.060
78,07/27/21 12:30:00 AM,93.888,28.060
79,07/27/21 01:00:00 AM,93.866,28.060
80,07/27/21 01:30:00 AM,93.824,28.159
81,07/27/21 02:00:00 AM,93.813,28.159
82,07/27/21 02:30:00 AM,93.790,28.159
83,07/27/21 03:00:00 AM,93.813,28.159
84,07/27/21 03:30:00 AM,93.816,28.258
85,07/27/21 04:00:00 AM,93.804,28.258
86,07/27/21 04:30:00 AM,93.816,28.258
87,07/27/21 05:00:00 AM,93.827,28.258
88,07/27/21 05:30:00 AM,93.827,28.258
89,07/27/21 06:00:00 AM,93.818,28.357
90,07/27/21 06:30:00 AM,93.807,28.357
91,07/27/21 07:00:00 AM,93.852,28.357
92,07/27/21 07:30:00 AM,93.841,28.357
93,07/27/21 08:00:00 AM,93.841,28.357
94,07/27/21 08:30:00 AM,93.863,28.357
95,07/27/21 09:00:00 AM,93.874,28.357
96,07/27/21 09:30:00 AM,93.897,28.357
97,07/27/21 10:00:00 AM,93.942,28.357
98,07/27/21 10:30:00 AM,93.953,28.357
99,07/27/21 11:00:00 AM,94.020,28.357
100,07/27/21 11:30:00 AM,94.054,28.357
101,07/27/21 12:00:00 PM,94.121,28.357
102,07/27/21 12:30:00 PM,94.166,28.357
103,07/27/21 01:00:00 PM,94.233,28.357
104,07/27/21 01:30:00 PM,94.253,28.258
105,07/27/21 02:00:00 PM,94.309,28.258
106,07/27/21 02:30:00 PM,94.353,28.258
107,07/27/21 03:00:00 PM,94.376,28.258
108,07/27/21 03:30:00 PM,94.387,28.258
109,07/27/21 04:00:00 PM,94.373,28.159
110,07/27/21 04:30:00 PM,94.384,28.159
111,07/27/21 05:00:00 PM,94.373,28.159
112,07/27/21 05:30:00 PM,94.317,28.159
113,07/27/21 06:00:00 PM,94.250,28.159
114,07/27/21 06:30:00 PM,94.182,28.159
115,07/27/21 07:00:00 PM,94.182,28.159
116,07/27/21 07:30:00 PM,94.126,28.159
117,07/27/21 08:00:00 PM,94.070,28.159
118,07/27/21 08:30:00 PM,94.026,28.159
119,07/27/21 09:00:00 PM,94.014,28.159
120,07/27/21 09:30:00 PM,93.981,28.159
121,07/27/21 10:00:00 PM,93.961,28.258
122,07/27/21 10:30:00 PM,93.995,28.258
123,07/27/21 11:00:00 PM,94.006,28.258
124,07/27/21 11:30:00 PM,94.028,28.258
125,07/28/21 12:00:00 AM,94.054,28.357
126,07/28/21 12:30:00 AM,94.020,28.357
127,07/28/21 01:00:00 AM,94.031,28.357
128,07/28/21 01:30:00 AM,94.054,28.357
129,07/28/21 02:00:00 AM,94.045,28.456
130,07/28/21 02:30:00 AM,94.023,28.456
131,07/28/21 03:00:00 AM,93.989,28.456
132,07/28/21 03:30:00 AM,94.012,28.456
133,07/28/21 04:00:00 AM,93.989,28.456
134,07/28/21 04:30:00 AM,93.967,28.456
135,07/28/21 05:00:00 AM,93.970,28.555
136,07/28/21 05:30:00 AM,93.970,28.555
137,07/28/21 06:00:00 AM,93.970,28.555
138,07/28/21 06:30:00 AM,93.981,28.555
139,07/28/21 07:00:00 AM,94.003,28.555
140,07/28/21 07:30:00 AM,93.992,28.555
141,07/28/21 08:00:00 AM,94.003,28.555
142,07/28/21 08:30:00 AM,94.015,28.555
143,07/28/21 09:00:00 AM,94.026,28.555
144,07/28/21 09:30:00 AM,94.071,28.555
145,07/28/21 10:00:00 AM,94.127,28.555
146,07/28/21 10:30:00 AM,94.183,28.555
147,07/28/21 11:00:00 AM,94.194,28.555
148,07/28/21 11:30:00 AM,94.239,28.555
149,07/28/21 12:00:00 PM,94.284,28.555
150,07/28/21 12:30:00 PM,94.306,28.555
151,07/28/21 01:00:00 PM,94.337,28.456
152,07/28/21 01:30:00 PM,94.370,28.456
153,07/28/21 02:00:00 PM,94.393,28.456
154,07/28/21 02:30:00 PM,94.438,28.456
155,07/28/21 03:00:00 PM,94.449,28.456
156,07/28/21 03:30:00 PM,94.471,28.456
157,07/28/21 04:00:00 PM,94.491,28.357
158,07/28/21 04:30:00 PM,94.502,28.357
159,07/28/21 05:00:00 PM,94.457,28.357
160,07/28/21 05:30:00 PM,94.424,28.357
161,07/28/21 06:00:00 PM,94.435,28.357
162,07/28/21 06:30:00 PM,94.390,28.357
163,07/28/21 07:00:00 PM,94.334,28.357
164,07/28/21 07:30:00 PM,94.278,28.357
165,07/28/21 08:00:00 PM,94.244,28.357
166,07/28/21 08:30:00 PM,94.233,28.357
167,07/28/21 09:00:00 PM,94.278,28.357
168,07/28/21 09:30:00 PM,94.278,28.357
169,07/28/21 10:00:00 PM,94.334,28.357
170,07/28/21 10:30:00 PM,94.311,28.357
171,07/28/21 11:00:00 PM,94.289,28.357
172,07/28/21 11:30:00 PM,94.314,28.456
173,07/29/21 12:00:00 AM,94.270,28.456
174,07/29/21 12:30:00 AM,94.247,28.456
175,07/29/21 01:00:00 AM,94.236,28.456
176,07/29/21 01:30:00 AM,94.191,28.456
177,07/29/21 02:00:00 AM,94.146,28.456
178,07/29/21 02:30:00 AM,94.127,28.555
179,07/29/21 03:00:00 AM,94.116,28.555
180,07/29/21 03:30:00 AM,94.104,28.555
181,07/29/21 04:00:00 AM,94.082,28.555
182,07/29/21 04:30:00 AM,94.071,28.555
183,07/29/21 05:00:00 AM,94.015,28.555
184,07/29/21 05:30:00 AM,93.992,28.555
185,07/29/21 06:00:00 AM,94.006,28.655
186,07/29/21 06:30:00 AM,93.962,28.655
187,07/29/21 07:00:00 AM,93.973,28.655
188,07/29/21 07:30:00 AM,93.995,28.655
189,07/29/21 08:00:00 AM,93.992,28.555
190,07/29/21 08:30:00 AM,94.015,28.555
191,07/29/21 09:00:00 AM,94.037,28.555
192,07/29/21 09:30:00 AM,94.068,28.456
193,07/29/21 10:00:00 AM,94.113,28.456
194,07/29/21 10:30:00 AM,94.146,28.456
195,07/29/21 11:00:00 AM,94.202,28.456
196,07/29/21 11:30:00 AM,94.236,28.456
197,07/29/21 12:00:00 PM,94.292,28.456
198,07/29/21 12:30:00 PM,94.326,28.456
199,07/29/21 01:00:00 PM,94.359,28.456
200,07/29/21 01:30:00 PM,94.393,28.456
201,07/29/21 02:00:00 PM,94.415,28.456
202,07/29/21 02:30:00 PM,94.424,28.357
203,07/29/21 03:00:00 PM,94.435,28.357
204,07/29/21 03:30:00 PM,94.457,28.357
205,07/29/21 04:00:00 PM,94.435,28.357
206,07/29/21 04:30:00 PM,94.421,28.258
207,07/29/21 05:00:00 PM,94.421,28.258
208,07/29/21 05:30:00 PM,94.376,28.258
209,07/29/21 06:00:00 PM,94.365,28.258
210,07/29/21 06:30:00 PM,94.342,28.258
211,07/29/21 07:00:00 PM,94.309,28.258
212,07/29/21 07:30:00 PM,94.253,28.258
213,07/29/21 08:00:00 PM,94.208,28.258
214,07/29/21 08:30:00 PM,94.163,28.258
215,07/29/21 09:00:00 PM,94.140,28.258
216,07/29/21 09:30:00 PM,94.107,28.258
217,07/29/21 10:00:00 PM,94.073,28.258
218,07/29/21 10:30:00 PM,94.062,28.258
219,07/29/21 11:00:00 PM,94.043,28.357
220,07/29/21 11:30:00 PM,94.020,28.357
221,07/30/21 12:00:00 AM,94.020,28.357
222,07/30/21 12:30:00 AM,94.020,28.357
223,07/30/21 01:00:00 AM,94.031,28.357
224,07/30/21 01:30:00 AM,94.045,28.456
225,07/30/21 02:00:00 AM,94.023,28.456
226,07/30/21 02:30:00 AM,93.989,28.456
227,07/30/21 03:00:00 AM,93.967,28.456
228,07/30/21 03:30:00 AM,93.967,28.456
229,07/30/21 04:00:00 AM,93.970,28.555
230,07/30/21 04:30:00 AM,94.071,28.555
231,07/30/21 05:00:00 AM,94.082,28.555
232,07/30/21 05:30:00 AM,94.048,28.555
233,07/30/21 06:00:00 AM,94.060,28.555
234,07/30/21 06:30:00 AM,94.048,28.555
235,07/30/21 07:00:00 AM,94.060,28.555
236,07/30/21 07:30:00 AM,94.048,28.555
237,07/30/21 08:00:00 AM,94.082,28.555
238,07/30/21 08:30:00 AM,94.104,28.555
239,07/30/21 09:00:00 AM,94.116,28.555
240,07/30/21 09:30:00 AM,94.116,28.555
241,07/30/21 10:00:00 AM,94.160,28.555
242,07/30/21 10:30:00 AM,94.194,28.555
243,07/30/21 11:00:00 AM,94.250,28.555
244,07/30/21 11:30:00 AM,94.295,28.555
245,07/30/21 12:00:00 PM,94.340,28.555
246,07/30/21 12:30:00 PM,94.373,28.555
247,07/30/21 01:00:00 PM,94.396,28.555
248,07/30/21 01:30:00 PM,94.396,28.555
249,07/30/21 02:00:00 PM,94.373,28.555
250,07/30/21 02:30:00 PM,94.370,28.456
251,07/30/21 03:00:00 PM,94.370,28.456
252,07/30/21 03:30:00 PM,94.337,28.456
253,07/30/21 04:00:00 PM,94.348,28.456
254,07/30/21 04:30:00 PM,94.337,28.456
255,07/30/21 05:00:00 PM,94.337,28.456
256,07/30/21 05:30:00 PM,94.314,28.456
257,07/30/21 06:00:00 PM,94.311,28.357
258,07/30/21 06:30:00 PM,94.278,28.357
259,07/30/21 07:00:00 PM,94.267,28.357
260,07/30/21 07:30:00 PM,94.233,28.357
261,07/30/21 08:00:00 PM,94.199,28.357
262,07/30/21 08:30:00 PM,94.177,28.357
263,07/30/21 09:00:00 PM,94.143,28.357
264,07/30/21 09:30:00 PM,94.132,28.357
265,07/30/21 10:00:00 PM,94.132,28.357
266,07/30/21 10:30:00 PM,94.132,28.357
267,07/30/21 11:00:00 PM,94.143,28.357
268,07/30/21 11:30:00 PM,94.180,28.456
269,07/31/21 12:00:00 AM,94.146,28.456
270,07/31/21 12:30:00 AM,94.135,28.456
271,07/31/21 01:00:00 AM,94.135,28.456
272,07/31/21 01:30:00 AM,94.113,28.456
273,07/31/21 02:00:00 AM,94.101,28.456
274,07/31/21 02:30:00 AM,94.090,28.456
275,07/31/21 03:00:00 AM,94.068,28.456
276,07/31/21 03:30:00 AM,94.045,28.456
277,07/31/21 04:00:00 AM,94.034,28.456
278,07/31/21 04:30:00 AM,94.023,28.456
279,07/31/21 05:00:00 AM,94.045,28.456
280,07/31/21 05:30:00 AM,94.034,28.456
281,07/31/21 06:00:00 AM,94.023,28.456
282,07/31/21 06:30:00 AM,94.023,28.456
283,07/31/21 07:00:00 AM,94.043,28.357
284,07/31/21 07:30:00 AM,94.020,28.357
285,07/31/21 08:00:00 AM,94.065,28.357
286,07/31/21 08:30:00 AM,94.073,28.258
287,07/31/21 09:00:00 AM,94.107,28.258
288,07/31/21 09:30:00 AM,94.129,28.258
289,07/31/21 10:00:00 AM,94.182,28.159
290,07/31/21 10:30:00 AM,94.205,28.159
291,07/31/21 11:00:00 AM,94.272,28.159
292,07/31/21 11:30:00 AM,94.317,28.159
293,07/31/21 12:00:00 PM,94.350,28.159
294,07/31/21 12:30:00 PM,94.384,28.159
295,07/31/21 01:00:00 PM,94.406,28.159
296,07/31/21 01:30:00 PM,94.429,28.159
297,07/31/21 02:00:00 PM,94.451,28.159
298,07/31/21 02:30:00 PM,94.451,28.159
299,07/31/21 03:00:00 PM,94.496,28.159
300,07/31/21 03:30:00 PM,94.474,28.159
301,07/31/21 04:00:00 PM,94.482,28.060
302,07/31/21 04:30:00 PM,94.493,28.060
303,07/31/21 05:00:00 PM,94.460,28.060
304,07/31/21 05:30:00 PM,94.359,28.060
305,07/31/21 06:00:00 PM,94.303,28.060
306,07/31/21 06:30:00 PM,94.269,28.060
307,07/31/21 07:00:00 PM,94.235,28.060
308,07/31/21 07:30:00 PM,94.146,28.060
309,07/31/21 08:00:00 PM,94.090,28.060
310,07/31/21 08:30:00 PM,94.112,28.060
311,07/31/21 09:00:00 PM,94.112,28.060
312,07/31/21 09:30:00 PM,94.168,28.060
313,07/31/21 10:00:00 PM,94.213,28.060
314,07/31/21 10:30:00 PM,94.224,28.060
315,07/31/21 11:00:00 PM,94.216,28.159
316,07/31/21 11:30:00 PM,94.205,28.159
317,08/01/21 12:00:00 AM,94.216,28.159
318,08/01/21 12:30:00 AM,94.205,28.159
319,08/01/21 01:00:00 AM,94.182,28.159
320,08/01/21 01:30:00 AM,94.149,28.159
321,08/01/21 02:00:00 AM,94.129,28.258
322,08/01/21 02:30:00 AM,94.096,28.258
323,08/01/21 03:00:00 AM,94.084,28.258
324,08/01/21 03:30:00 AM,94.073,28.258
325,08/01/21 04:00:00 AM,94.051,28.258
326,08/01/21 04:30:00 AM,94.040,28.258
327,08/01/21 05:00:00 AM,94.017,28.258
328,08/01/21 05:30:00 AM,94.017,28.258
329,08/01/21 06:00:00 AM,93.995,28.258
330,08/01/21 06:30:00 AM,94.017,28.258
331,08/01/21 07:00:00 AM,94.028,28.258
332,08/01/21 07:30:00 AM,94.026,28.159
333,08/01/21 08:00:00 AM,94.045,28.060
334,08/01/21 08:30:00 AM,94.067,28.060
335,08/01/21 09:00:00 AM,94.079,28.060
336,08/01/21 09:30:00 AM,94.109,27.961
337,08/01/21 10:00:00 AM,94.132,27.961
338,08/01/21 10:30:00 AM,94.143,27.961
339,08/01/21 11:00:00 AM,94.274,27.862
340,08/01/21 11:30:00 AM,94.328,27.764
341,08/01/21 12:00:00 PM,94.350,27.764
342,08/01/21 12:30:00 PM,94.339,27.764
343,08/01/21 01:00:00 PM,94.361,27.764
344,08/01/21 01:30:00 PM,94.361,27.764
345,08/01/21 02:00:00 PM,94.364,27.862
346,08/01/21 02:30:00 PM,94.387,27.862
347,08/01/21 03:00:00 PM,94.431,27.862
348,08/01/21 03:30:00 PM,94.431,27.862
349,08/01/21 04:00:00 PM,94.443,27.862
350,08/01/21 04:30:00 PM,94.443,27.862
351,08/01/21 05:00:00 PM,94.454,27.862
352,08/01/21 05:30:00 PM,94.465,27.862
353,08/01/21 06:00:00 PM,94.406,27.764
354,08/01/21 06:30:00 PM,94.328,27.764
355,08/01/21 07:00:00 PM,94.294,27.764
356,08/01/21 07:30:00 PM,94.272,27.764
357,08/01/21 08:00:00 PM,94.283,27.764
358,08/01/21 08:30:00 PM,94.305,27.764
359,08/01/21 09:00:00 PM,94.283,27.764
360,08/01/21 09:30:00 PM,94.227,27.764
361,08/01/21 10:00:00 PM,94.204,27.764
362,08/01/21 10:30:00 PM,94.216,27.764
363,08/01/21 11:00:00 PM,94.204,27.764
364,08/01/21 11:30:00 PM,94.182,27.764
365,08/02/21 12:00:00 AM,94.171,27.764
366,08/02/21 12:30:00 AM,94.193,27.764
367,08/02/21 01:00:00 AM,94.148,27.764
368,08/02/21 01:30:00 AM,94.160,27.764
369,08/02/21 02:00:00 AM,94.137,27.764
370,08/02/21 02:30:00 AM,94.126,27.764
371,08/02/21 03:00:00 AM,94.092,27.764
372,08/02/21 03:30:00 AM,94.070,27.764
373,08/02/21 04:00:00 AM,94.036,27.764
374,08/02/21 04:30:00 AM,94.045,27.665
375,08/02/21 05:00:00 AM,94.078,27.665
376,08/02/21 05:30:00 AM,94.064,27.567
377,08/02/21 06:00:00 AM,94.061,27.468
378,08/02/21 06:30:00 AM,94.072,27.468
379,08/02/21 07:00:00 AM,94.081,27.370
380,08/02/21 07:30:00 AM,94.092,27.370
381,08/02/21 08:00:00 AM,94.134,27.272
382,08/02/21 08:30:00 AM,94.156,27.272
383,08/02/21 09:00:00 AM,94.167,27.272
384,08/02/21 09:30:00 AM,94.209,27.173
385,08/02/21 10:00:00 AM,94.229,27.075
386,08/02/21 10:30:00 AM,94.273,27.075
387,08/02/21 11:00:00 AM,94.307,27.075
388,08/02/21 11:30:00 AM,94.355,27.173
389,08/02/21 12:00:00 PM,94.400,27.173
390,08/02/21 12:30:00 PM,94.411,27.173
391,08/02/21 01:00:00 PM,94.411,27.173
392,08/02/21 01:30:00 PM,94.447,27.272
393,08/02/21 02:00:00 PM,94.436,27.272
394,08/02/21 02:30:00 PM,94.470,27.272
395,08/02/21 03:00:00 PM,94.470,27.272
396,08/02/21 03:30:00 PM,94.470,27.272
397,08/02/21 04:00:00 PM,94.458,27.272
398,08/02/21 04:30:00 PM,94.458,27.272
399,08/02/21 05:00:00 PM,94.458,27.272
400,08/02/21 05:30:00 PM,94.447,27.272
401,08/02/21 06:00:00 PM,94.447,27.272
402,08/02/21 06:30:00 PM,94.425,27.272
403,08/02/21 07:00:00 PM,94.425,27.272
404,08/02/21 07:30:00 PM,94.402,27.272
405,08/02/21 08:00:00 PM,94.369,27.272
406,08/02/21 08:30:00 PM,94.358,27.272
407,08/02/21 09:00:00 PM,94.335,27.272
408,08/02/21 09:30:00 PM,94.324,27.272
409,08/02/21 10:00:00 PM,94.324,27.272
410,08/02/21 10:30:00 PM,94.324,27.272
411,08/02/21 11:00:00 PM,94.338,27.370
412,08/02/21 11:30:00 PM,94.305,27.370
413,08/03/21 12:00:00 AM,94.282,27.370
414,08/03/21 12:30:00 AM,94.249,27.370
415,08/03/21 01:00:00 AM,94.249,27.370
416,08/03/21 01:30:00 AM,94.229,27.468
417,08/03/21 02:00:00 AM,94.229,27.468
418,08/03/21 02:30:00 AM,94.207,27.468
419,08/03/21 03:00:00 AM,94.184,27.468
420,08/03/21 03:30:00 AM,94.173,27.468
421,08/03/21 04:00:00 AM,94.131,27.567
422,08/03/21 04:30:00 AM,94.142,27.567
423,08/03/21 05:00:00 AM,94.131,27.567
424,08/03/21 05:30:00 AM,94.109,27.567
425,08/03/21 06:00:00 AM,94.086,27.567
426,08/03/21 06:30:00 AM,94.086,27.567
427,08/03/21 07:00:00 AM,94.109,27.567
428,08/03/21 07:30:00 AM,94.109,27.567
429,08/03/21 08:00:00 AM,94.109,27.567
430,08/03/21 08:30:00 AM,94.109,27.567
431,08/03/21 09:00:00 AM,94.128,27.468
432,08/03/21 09:30:00 AM,94.151,27.468
433,08/03/21 10:00:00 AM,94.170,27.370
434,08/03/21 10:30:00 AM,94.193,27.370
435,08/03/21 11:00:00 AM,94.226,27.370
436,08/03/21 11:30:00 AM,94.282,27.370
437,08/03/21 12:00:00 PM,94.293,27.370
438,08/03/21 12:30:00 PM,94.338,27.370
439,08/03/21 01:00:00 PM,94.372,27.370
440,08/03/21 01:30:00 PM,94.417,27.370
441,08/03/21 02:00:00 PM,94.428,27.370
442,08/03/21 02:30:00 PM,94.439,27.370
443,08/03/21 03:00:00 PM,94.450,27.370
444,08/03/21 03:30:00 PM,94.450,27.370
445,08/03/21 04:00:00 PM,94.473,27.370
446,08/03/21 04:30:00 PM,94.473,27.370
447,08/03/21 05:00:00 PM,94.461,27.370
448,08/03/21 05:30:00 PM,94.439,27.370
449,08/03/21 06:00:00 PM,94.428,27.370
450,08/03/21 06:30:00 PM,94.417,27.370
451,08/03/21 07:00:00 PM,94.391,27.272
452,08/03/21 07:30:00 PM,94.346,27.272
453,08/03/21 08:00:00 PM,94.327,27.370
454,08/03/21 08:30:00 PM,94.282,27.370
455,08/03/21 09:00:00 PM,94.249,27.370
456,08/03/21 09:30:00 PM,94.215,27.370
457,08/03/21 10:00:00 PM,94.215,27.370
458,08/03/21 10:30:00 PM,94.226,27.370
459,08/03/21 11:00:00 PM,94.215,27.370
460,08/03/21 11:30:00 PM,94.184,27.468
461,08/04/21 12:00:00 AM,94.162,27.468
462,08/04/21 12:30:00 AM,94.140,27.468
463,08/04/21 01:00:00 AM,94.117,27.468
464,08/04/21 01:30:00 AM,94.086,27.567
465,08/04/21 02:00:00 AM,94.042,27.567
466,08/04/21 02:30:00 AM,94.042,27.567
467,08/04/21 03:00:00 AM,94.019,27.567
468,08/04/21 03:30:00 AM,93.977,27.665
469,08/04/21 04:00:00 AM,93.977,27.665
470,08/04/21 04:30:00 AM,93.944,27.665
471,08/04/21 05:00:00 AM,93.933,27.665
472,08/04/21 05:30:00 AM,93.910,27.665
473,08/04/21 06:00:00 AM,93.921,27.665
474,08/04/21 06:30:00 AM,93.891,27.764
475,08/04/21 07:00:00 AM,93.924,27.764
476,08/04/21 07:30:00 AM,93.902,27.764
477,08/04/21 08:00:00 AM,93.935,27.764
478,08/04/21 08:30:00 AM,93.955,27.665
479,08/04/21 09:00:00 AM,93.977,27.665
480,08/04/21 09:30:00 AM,94.011,27.665
481,08/04/21 10:00:00 AM,94.019,27.567
482,08/04/21 10:30:00 AM,94.030,27.567
483,08/04/21 11:00:00 AM,94.086,27.567
484,08/04/21 11:30:00 AM,94.109,27.567
485,08/04/21 12:00:00 PM,94.142,27.567
486,08/04/21 12:30:00 PM,94.187,27.567
487,08/04/21 01:00:00 PM,94.210,27.567
488,08/04/21 01:30:00 PM,94.232,27.567
489,08/04/21 02:00:00 PM,94.254,27.567
490,08/04/21 02:30:00 PM,94.299,27.567
491,08/04/21 03:00:00 PM,94.322,27.567
492,08/04/21 03:30:00 PM,94.333,27.567
493,08/04/21 04:00:00 PM,94.341,27.468
494,08/04/21 04:30:00 PM,94.296,27.468
495,08/04/21 05:00:00 PM,94.296,27.468
496,08/04/21 05:30:00 PM,94.263,27.468
497,08/04/21 06:00:00 PM,94.218,27.468
498,08/04/21 06:30:00 PM,94.196,27.468
499,08/04/21 07:00:00 PM,94.184,27.468
500,08/04/21 07:30:00 PM,94.184,27.468
501,08/04/21 08:00:00 PM,94.140,27.468
502,08/04/21 08:30:00 PM,94.084,27.468
503,08/04/21 09:00:00 PM,94.050,27.468
504,08/04/21 09:30:00 PM,94.050,27.468
505,08/04/21 10:00:00 PM,94.016,27.468
506,08/04/21 10:30:00 PM,94.005,27.468
507,08/04/21 11:00:00 PM,94.005,27.468
508,08/04/21 11:30:00 PM,93.994,27.468
509,08/05/21 12:00:00 AM,93.952,27.567
510,08/05/21 12:30:00 AM,93.941,27.567
511,08/05/21 01:00:00 AM,93.918,27.567
512,08/05/21 01:30:00 AM,93.918,27.567
513,08/05/21 02:00:00 AM,93.874,27.567
514,08/05/21 02:30:00 AM,93.865,27.665
515,08/05/21 03:00:00 AM,93.798,27.665
516,08/05/21 03:30:00 AM,93.787,27.665
517,08/05/21 04:00:00 AM,93.742,27.665
518,08/05/21 04:30:00 AM,93.731,27.665
519,08/05/21 05:00:00 AM,93.734,27.764
520,08/05/21 05:30:00 AM,93.700,27.764
521,08/05/21 06:00:00 AM,93.689,27.764
522,08/05/21 06:30:00 AM,93.700,27.764
523,08/05/21 07:00:00 AM,93.678,27.764
524,08/05/21 07:30:00 AM,93.678,27.764
525,08/05/21 08:00:00 AM,93.689,27.764
526,08/05/21 08:30:00 AM,93.678,27.764
527,08/05/21 09:00:00 AM,93.689,27.764
528,08/05/21 09:30:00 AM,93.711,27.764
529,08/05/21 10:00:00 AM,93.720,27.665
530,08/05/21 10:30:00 AM,93.742,27.665
531,08/05/21 11:00:00 AM,93.765,27.665
532,08/05/21 11:30:00 AM,93.821,27.665
533,08/05/21 12:00:00 PM,93.854,27.665
534,08/05/21 12:30:00 PM,93.877,27.665
535,08/05/21 01:00:00 PM,93.899,27.665
536,08/05/21 01:30:00 PM,93.918,27.567
537,08/05/21 02:00:00 PM,93.930,27.567
538,08/05/21 02:30:00 PM,93.974,27.567
539,08/05/21 03:00:00 PM,93.918,27.567
540,08/05/21 03:30:00 PM,93.885,27.567
541,08/05/21 04:00:00 PM,93.840,27.567
542,08/05/21 04:30:00 PM,93.815,27.468
543,08/05/21 05:00:00 PM,93.759,27.468
544,08/05/21 05:30:00 PM,93.736,27.468
545,08/05/21 06:00:00 PM,93.658,27.468
546,08/05/21 06:30:00 PM,93.635,27.468
547,08/05/21 07:00:00 PM,93.624,27.468
548,08/05/21 07:30:00 PM,93.579,27.468
549,08/05/21 08:00:00 PM,93.546,27.468
550,08/05/21 08:30:00 PM,93.523,27.468
551,08/05/21 09:00:00 PM,93.490,27.468
552,08/05/21 09:30:00 PM,93.456,27.468
553,08/05/21 10:00:00 PM,93.470,27.567
554,08/05/21 10:30:00 PM,93.426,27.567
555,08/05/21 11:00:00 PM,93.426,27.567
556,08/05/21 11:30:00 PM,93.414,27.567
