Date_Time_MDT,LEann_mean,LEann_prctile50,LEann_prctile25,LEann_prctile75,LEann_CumSum_mean,LEann_CumSum_prctile50,LEann_prctile25singlemodel,LEann_CumSum_prctile25,LEann_prctile75singlemodel,LEann_CumSum_prctile75
03-Dec-2017,0.000959300361006591,0.00163151937110881,-0.00394906210643058,0.00650359363914703,106.3443942946,109.557399781474,-0.00391671092431965,84.0084889221309,0.00616499291047955,142.626404379666
10-Dec-2017,0.00131884002351058,0.000982101569124264,-0.00546632272783408,0.0074931828499484,105.923088023968,107.37793066179,0.000282976720061084,82.9872164036801,0.0045452548192798,143.616606253808
17-Dec-2017,0.00259159726852667,0.00204256609023408,-0.00365144467376603,0.00803051655326125,106.823668997837,107.349943341375,-0.00041347559133564,83.1648663560667,0.0089599327797218,145.974353328667
24-Dec-2017,0.00155323874588197,0.00123248739042301,-0.00404227218686214,0.00712455090744158,107.505388736411,107.294410057927,0.00028754074489397,82.9078048956526,0.00422186105691491,148.338972520127
31-Dec-2017,0.000401634816565737,0.000268316203403645,-0.00493630853893505,0.0052894415529286,107.844964180766,107.036084966012,-0.00257396827340423,82.4463109049678,0.00353274948293053,149.807787624388
07-Jan-2018,0.00419346934646533,0.00296272874716026,-0.00496576665502473,0.0109404574383881,108.690026601278,106.875711134458,0.00131469055056804,82.3928821377356,0.00611356912480481,151.177941680592
14-Jan-2018,0.00362846433477207,0.00267023917141553,-0.00378954532016202,0.00979118204126792,109.769859105195,107.295578756221,0.0016059711316119,82.9142602757159,0.00673397041767902,153.222066154044
21-Jan-2018,0.0025588870187625,0.00196527765671525,-0.00297016946606869,0.00735457302239196,111.058865565364,109.49202653846,0.000940840958767976,83.4957416938415,0.00772471832296615,155.943403150319
28-Jan-2018,0.00451071582153222,0.00396714117065342,-0.000328033560575116,0.00883155733153173,112.03984832291,110.813827002572,0.00267105772814702,83.8418347450331,0.00928373422570315,158.596280402716
04-Feb-2018,0.00623563393098103,0.00591811546501597,0.00173618703622165,0.010109555975668,114.136297664803,113.909437761465,0.0025537505557908,85.1075836115675,0.011792484336514,162.409272648581
11-Feb-2018,0.00323753858444127,0.00243862291238169,-0.00219037125158812,0.00735720287063037,115.795949224928,114.964971884033,-0.0018786691190988,84.9869604080351,0.00935482205188492,166.095218295618
18-Feb-2018,0.00524213913324909,0.00356927332924622,-0.00400338571946978,0.0118705517971138,117.4862085103,115.303975981006,-0.00292940003367985,84.2157084259556,0.0130708206688467,169.943612842161
25-Feb-2018,0.00583001571330178,0.00471813236419502,-0.00357119317603637,0.0125945563528392,119.00360925682,116.391429192068,0.00377178146746482,84.2224216444981,0.0124561449923923,174.446523062115
04-Mar-2018,0.004654752722413,0.00440593723551618,-0.000190822569722726,0.00898025294675939,120.799904386045,117.366192822151,0.00265048371586944,85.3429445868927,0.0103869908746279,178.034925569646
11-Mar-2018,0.00655607102627654,0.00609803977636968,-2.09111089597648e-05,0.0119862151135694,122.480787583138,118.751303915166,0.00545018623206395,86.5493974849569,0.0104154747931885,181.185180431749
18-Mar-2018,0.00847869257341184,0.00802158114848549,0.00276742967375868,0.0134150032990373,124.85032140078,120.868880606878,0.00788871305133991,88.6610418205866,0.0138966522930397,185.22985112772
25-Mar-2018,0.00579584977420103,0.00572692725677267,0.00258417439399626,0.00893975489537493,127.467466735482,122.854747298478,0.0043842817712416,91.0656570142958,0.0105403672287517,189.646067343683
01-Apr-2018,0.00608974324073881,0.00575976780661321,0.000568869739538222,0.0107924552946735,129.460378314038,124.063876489308,0.00427728092490823,92.6351969238894,0.0082156289025103,192.836472835173
08-Apr-2018,0.012448623535475,0.0117536544553189,0.00695269328418185,0.0169428907570118,132.798470131759,127.103070171045,0.00994483052855552,95.3145998657803,0.0161719861340079,197.010288966977
15-Apr-2018,0.00695995811355913,0.00656016181515718,0.00214675369416397,0.0111935683563029,135.866599310465,130.10216849895,0.00237720005640824,97.0322826545954,0.0112387408605173,201.448732333853
